Whole Person Physiome Table for Digestive System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Rebecca Wells,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-6988-4102,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Yamada’s Textbook of Gastroenterology (7e, 2022)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,10/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in FunctionNotes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,FunctionNotes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
Digestive system,digestive system process,GO:0022602,Epithelia and GI Function,digestive tract morphogenesis,GO:0048546,Barrier regulation and permeability control,regulation of cell junction assembly,GO:1901888,,,,,,,,,,,,,,,,,Tight junction modulation by MLCK and cytokines: Claudin-2 upregulation (IL-13/22),Tissue,Intestine,intestine,UBERON:0000160,Enterocyte,enterocyte,CL:0000584,claudin-2,increases,regulation of X,IL-13/22 expression,,,Intra-organ,Segmental (intra-organ),Minutes-hours,Phospho-MLC," (research Western-blot/IHC marker, not a standard clinical analyte)",, TER change,,,,,,,,,"TNF, IL-13, IL-22 cytokine signaling",tumor necrosis factor-mediated signaling pathway,GO:0033209,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,15,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Epithelia and GI Function,digestive tract morphogenesis,GO:0048546,Epithelial renewal and restitution,stem cell division,GO:0017145,,,,,,,,,,,,,,,,,Continuous regeneration and wound closure: LGR5⁺ stem cell proliferation,Tissue,Intestine,intestine,UBERON:0000160,Stem cell,stem cell,CL:0000034,,does,Induction of X,LGR5 stem-cell proliferation,,,,Segmental (intra-organ),Minutes-days,Ki-67,Ki-67 nuclear Ag [Presence] in Tissue by Immune stain,33055-5, BrdU labeling,,,,,,,,,"Wnt, EGF, integrin signaling",Wnt signaling pathway,GO:0016055,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,15,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Epithelia and GI Function,digestive tract morphogenesis,GO:0048546,Epithelial renewal and restitution,stem cell division,GO:0017145,,,,,,,,,,,,,,,,,Continuous regeneration and wound closure: Cell migration along crypt-villus axis,Tissue,Intestine,intestine,UBERON:0000160,Stem cell,stem cell,CL:0000034,,does,X migation along Y,epithelial-cell,crypt-villus axis,,,Segmental (intra-organ),Minutes-days,Ki-67,Ki-67 nuclear Ag [Presence] in Tissue by Immune stain,33055-5, BrdU labeling,,,,,,,,,"Wnt, EGF, integrin signaling",Wnt signaling pathway,GO:0016055,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,15,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Epithelia and GI Function,digestive tract morphogenesis,GO:0048546,Epithelial renewal and restitution,stem cell division,GO:0017145,,,,,,,,,,,,,,,,,Continuous regeneration and wound closure: Flattening and restitution over injury,Tissue,Intestine,intestine,UBERON:0000160,Stem cell,stem cell,CL:0000034,,does,Induction of X,epithelial-layer restitution,,,,Segmental (intra-organ),Minutes-days,Ki-67,Ki-67 nuclear Ag [Presence] in Tissue by Immune stain,33055-5, BrdU labeling,,,,,,,,,"Wnt, EGF, integrin signaling",Wnt signaling pathway,GO:0016055,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,15,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Epithelia and GI Function,digestive tract morphogenesis,GO:0048546,Water and electrolyte balance,multicellular organismal-level water homeostasis,GO:0050891,,,,,,,,,,,,,,,,,Coupled transcellular and paracellular flow: Claudin-2/15 channels,Tissue,Intestine,intestine,UBERON:0000160,Enterocyte,enterocyte,CL:0000584,Claudin-2/15 channels activity,increases,X transport to Y,solvent,cell,,Intra-organ,Segmental (intra-organ),milliseconds-seconds,Stool osmolality,Osmolality of Stool,2693-0, hydration rate,,,,,,,,,Osmotic coupling between nutrient and ion transport,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,15,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Epithelia and GI Function,digestive tract morphogenesis,GO:0048546,Water and electrolyte balance,multicellular organismal-level water homeostasis,GO:0050891,,,,,,,,,,,,,,,,,Coupled transcellular and paracellular flow: Aquaporin-mediated water flux,Tissue,Intestine,intestine,UBERON:0000160,Enterocyte,enterocyte,CL:0000584,Aquaporin activity,increases,X transport to Y,water,cell,,Intra-organ,Segmental (intra-organ),milliseconds-seconds,Stool osmolality,Osmolality of Stool,2693-0, hydration rate,,,,,,,,,Osmotic coupling between nutrient and ion transport,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,15,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Epithelia and GI Function,digestive tract morphogenesis,GO:0048546,Water and electrolyte balance,multicellular organismal-level water homeostasis,GO:0050891,,,,,,,,,,,,,,,,,Coupled transcellular and paracellular flow: Na⁺/glucose osmotic drag,Tissue,Intestine,intestine,UBERON:0000160,Enterocyte,enterocyte,CL:0000584,sodium and glucose absorption,increases,X transport to Y,water,cell ,,Intra-organ,Segmental (intra-organ),milliseconds-seconds,Stool osmolality,Osmolality of Stool,2693-0, hydration rate,,,,,,,,,Osmotic coupling between nutrient and ion transport,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,15,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Epithelia and GI Function,digestive tract morphogenesis,GO:0048546,Repair after injury,,,,,,,,,,,,,,,,,,,Epithelial restitution and remodeling: Cell spreading over basement membrane,Tissue,Intestine,intestine,UBERON:0000160,Enterocyte,enterocyte,CL:0000584,,does,X spreading over Y,epithelial-cell,basement membrane,,,Cellular,Minutes-days,Barrier recovery,,, healing index,,,,,,,,,EGF/TGF-β-integrin feedback,epidermal growth factor receptor signaling pathway,GO:0007173,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,15,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Epithelia and GI Function,digestive tract morphogenesis,GO:0048546,Repair after injury,,,,,,,,,,,,,,,,,,,Epithelial restitution and remodeling: MLCK cytoskeletal remodeling,Tissue,Intestine,intestine,UBERON:0000160,Enterocyte,enterocyte,CL:0000584,,does,Induction of X,MLCK cytoskeleton remodeling,,,,Segmental (intra-organ),Minutes-days,Barrier recovery,,, healing index,,,,,,,,,EGF/TGF-β-integrin feedback,epidermal growth factor receptor signaling pathway,GO:0007173,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,15,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Epithelia and GI Function,digestive tract morphogenesis,GO:0048546,Repair after injury,,,,,,,,,,,,,,,,,,,Epithelial restitution and remodeling: Stem cell-mediated regeneration,Tissue,Intestine,intestine,UBERON:0000160,Enterocyte,enterocyte,CL:0000584,,does,Induction of X,stem-cell tissue regeneration,,,,Cellular,Minutes-days,Barrier recovery,,, healing index,,,,,,,,,EGF/TGF-β-integrin feedback,epidermal growth factor receptor signaling pathway,GO:0007173,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,15,,,,,,,,,
Digestive system,digestive system process,GO:0022602,GI motility Function,,,Generate rhythmic GI contractions,smooth muscle contraction,GO:0006939,,,,,,,,,,,,,,,,,Slow waves: Interstitial cells of Cajal - generate → slow waves,Organ system,GI,digestive system,UBERON:0001007,Interstitial cells of Cajal,interstitial cell of Cajal,"
CL:0002088",,does,Induction of X,contraction slow waves,,,,Segmental (intra-organ),Seconds-minutes,GI manometry frequency, (existing 80273-6 is too generic/vague to be a good match),,,,,,,,,,,,,,,,,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,28,,,,,,,,,
Digestive system,digestive system process,GO:0022602,GI motility Function,,,Depolarization control of motility,regulation of gastric motility,GO:1905333,,,,,,,,,,,,,,,,,Ca²⁺ influx; K⁺ efflux during slow waves: Slow waves - cause → Ca²⁺ influx & K⁺ efflux,Organ system,GI,digestive system,UBERON:0001007,Smooth muscle cell,smooth muscle cell,CL:0000192,Interstitial cells slow maves,increases,X transport to Y,Ca²⁺,cell,,Intra-organ,Segmental (intra-organ),milliseconds-seconds,Electrophysiology ,,,manometry amplitude,,,,,,,,,AP probability,regulation of action potential,GO:0098900,,,,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,28,,,,,,,,,
Digestive system,digestive system process,GO:0022602,GI motility Function,,,Increase contraction strength,positive regulation of smooth muscle contraction,GO:0045987,,,,,,,,,,,,,,,,,Action potentials at slow-wave peak: Slow-wave peak - triggers → action potentials,Organ system,GI,digestive system,UBERON:0001007,Smooth muscle cell,smooth muscle cell,CL:0000192,Interstitial cells slow maves peak,increases,Induction of X,contraction strength,,,Intra-organ,Segmental (intra-organ),milliseconds,Spike bursts on EMG,"Electromyography panel (generic skeletal-muscle EMG, not GI-specific)",98716-4,,,,,,,,,,,,,,,,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,28,,,,,,,,,
Digestive system,digestive system process,GO:0022602,GI motility Function,,,Set region-specific motility rates,,,,,,,,,,,,,,,,,,,Regional slow-wave differences: GI region - determines → slow-wave frequency,Organ system,GI,digestive system,UBERON:0001007,ICC + smooth muscle,smooth muscle cell,CL:0000192,,does,regulation of X,regional motility rate,,,,Segmental (intra-organ),Seconds-minutes,Gastric vs duodenal frequency measurement,,,,,,,,,,,,,,,,,,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,28,,,,,,,,,
Digestive system,digestive system process,GO:0022602,GI motility Function,,,Baseline tone,regulation of smooth muscle contraction,GO:0006940,,,,,,,,,,,,,,,,,Tonic contraction: Smooth muscle - maintains → tonic contraction,Organ system,GI,digestive system,UBERON:0001007,Smooth muscle,smooth muscle cell,CL:0000192,,does,X maintenance,baseline tone,,,,Segmental (intra-organ),seconds-minutes,Basal tone on manometry,,,,,,,,,,,,,,,,,,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,28,,,,,,,,,
Digestive system,digestive system process,GO:0022602,GI motility Function,,,Peristaltic / segmental contraction,gastric motility,GO:0035482,,,,,,,,,,,,,,,,,Phasic contraction triggered by APs: Action potentials - trigger → phasic contraction,Organ system,GI,digestive system,UBERON:0001007,Smooth muscle,smooth muscle cell,CL:0000192,Action potentials,increases,Induction of X,phasic contraction,,,Intra-organ,Segmental (intra-organ),Seconds,Phasic pressure waves on manometry,,,,,,,,,,,,,,,,,,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,28,,,,,,,,,
Digestive system,digestive system process,GO:0022602,GI motility Function,,,Intrinsic neural control,nervous system process,GO:0050877,,,,,,,,,,,,,,,,,ENS (enteric nervous system): ENS - regulates → GI motility,Organ system,GI,digestive system,UBERON:0001007,Motor neurons,Motor neurons,CL:0000100,"ACh, VIP, NO",increases,regulation of X,motility,,,Paracrine,Segmental (intra-organ),Seconds-minutes,Motility response to ENS drugs/ENS testing,,,,,,,,,,,,,,,,,,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,28,,,,,,,,,
Digestive system,digestive system process,GO:0022602,GI motility Function,,,Extrinsic modulation,regulation of gastric motility,GO:1905333,,,,,,,,,,,,,,,,,Parasym ↑; Symp ↓: Parasympathetic tone - increases → motility; Sympathetic tone - decreases → motility,Organ system,sympathetic nerve/digestive system,digestive system,UBERON:0001007,Preganglionic neurons,neuron,CL:0000540,Ach,increases,regulation of X,autonomic motility,,,Paracrine,Systemic,Seconds-minutes,Autonomic tests ,,,vagovagal reflexes,,,,,,,,,Sympathetic nervous system,,,,,,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,28,,,,,,,,,
Digestive system,digestive system process,GO:0022602,GI motility Function,,,Extrinsic modulation,regulation of gastric motility,GO:1905333,,,,,,,,,,,,,,,,,Parasym ↑; Symp ↓: Parasympathetic tone - increases → motility; Sympathetic tone - decreases → motility,Organ system,parasympathetic nerve/digestive system,digestive system,UBERON:0001007,Preganglionic neurons,neuron,CL:0000540,NE,decreases,regulation of X,autonomic motility,,,Systemic,Systemic,Seconds-minutes,Autonomic tests ,,,vagovagal reflexes,,,,,,,,,Parasympathetic nervous system,,,,,,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,28,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Sodium absorption (electroneutral & electrogenic),sodium ion transport,GO:0006814,,,,,,,,,,,,,,,,,Na⁺ uptake via apical exchangers and cotransporters: NHE3 (Na⁺/H⁺ exchanger),Cell,Intestine,intestine,UBERON:0000160,Enterocyte (villus tip),intestinal villus capillary endothelial cell,CL:4052003, NHE3 (Na⁺/H⁺ exchanger),does,X transport to Y,sodium,cell,,Intra-organ,Cellular,Seconds-minutes,Short-circuit current,,, Na⁺ flux studies,,,,,,,,,Aldosterone ↑ ENaC,cellular response to aldosterone,GO:1904045, sympathetic tone ↑ Na⁺ absorption,positive regulation of sodium ion transmembrane transporter activity,GO:2000651,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Sodium absorption (electroneutral & electrogenic),sodium ion transport,GO:0006814,,,,,,,,,,,,,,,,,Na⁺ uptake via apical exchangers and cotransporters: ENaC (epithelial Na⁺ channel),Cell,Colon,Colon,UBERON:0001155,Enterocyte (villus tip),intestinal villus capillary endothelial cell,CL:4052003,ENaC (epithelial Na⁺ channel),does,X transport to Y,sodium,cell,,Intra-organ,Cellular,Seconds-minutes,Short-circuit current,,, Na⁺ flux studies,,,,,,,,,Aldosterone ↑ ENaC,cellular response to aldosterone,GO:1904045, sympathetic tone ↑ Na⁺ absorption,positive regulation of sodium ion transmembrane transporter activity,GO:2000651,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Sodium absorption (electroneutral & electrogenic),sodium ion transport,GO:0006814,,,,,,,,,,,,,,,,,Na⁺ uptake via apical exchangers and cotransporters: Na⁺/glucose cotransporter (SGLT1),Cell,Intestine,intestine,UBERON:0000160,Enterocyte (villus tip),intestinal villus capillary endothelial cell,CL:4052003,Na⁺/glucose cotransporter (SGLT1),does,X transport to Y,glucose,cell,,Intra-organ,Cellular,Seconds-minutes,Short-circuit current,,, Na⁺ flux studies,,,,,,,,,Aldosterone ↑ ENaC,cellular response to aldosterone,GO:1904045, sympathetic tone ↑ Na⁺ absorption,positive regulation of sodium ion transmembrane transporter activity,GO:2000651,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Chloride secretion,chloride transport,GO:0006821,,,,,,,,,,,,,,,,,CFTR-dependent Cl⁻ secretion to lumen: Basolateral NKCC1 loads Cl⁻,Cell,Intestine,intestine,UBERON:0000160,Secretory enterocyte (crypt),secretory cell,CL:0000151,Basolateral NKCC1 ,does,X release to Y,chloride,lumen,,Intra-organ,Cellular,Seconds-minutes,CFTR current measurement,,, stool Cl⁻,Chloride [Moles/volume] in Stool,15158-9,,,,,,,cAMP/PKA pathway activates CFTR,intracellularly ATP-gated chloride channel activity (CFTR),GO:0005260, VIP & PGE₂ stimulate secretion,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Chloride secretion,chloride transport,GO:0006821,,,,,,,,,,,,,,,,,CFTR-dependent Cl⁻ secretion to lumen: CFTR channel releases Cl⁻ apically,Cell,Intestine,intestine,UBERON:0000160,Secretory enterocyte (crypt),secretory cell,CL:0000151,CFTR channel ,does,X release to Y,chloride,lumen,,Intra-organ,Cellular,Seconds-minutes,CFTR current measurement,,, stool Cl⁻,Chloride [Moles/volume] in Stool,15158-9,,,,,,,cAMP/PKA pathway activates CFTR,intracellularly ATP-gated chloride channel activity (CFTR),GO:0005260, VIP & PGE₂ stimulate secretion,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Chloride secretion,chloride transport,GO:0006821,,,,,,,,,,,,,,,,,CFTR-dependent Cl⁻ secretion to lumen: K⁺ channels recycle membrane potential,Cell,Intestine,intestine,UBERON:0000160,Secretory enterocyte (crypt),secretory cell,CL:0000151,K⁺ channels ,does,regulation of X,membrane potential,,,Intra-organ,Cellular,Seconds-minutes,CFTR current measurement,,, stool Cl⁻,Chloride [Moles/volume] in Stool,15158-9,,,,,,,cAMP/PKA pathway activates CFTR,intracellularly ATP-gated chloride channel activity (CFTR),GO:0005260, VIP & PGE₂ stimulate secretion,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Chloride absorption,intestinal iron absorption,GO:0160179,,,,,,,,,,,,,,,,,Cl⁻ reuptake via Cl⁻/HCO₃⁻ exchangers: DRA (SLC26A3) exchange Cl⁻/HCO₃⁻,Cell,Intestine,intestine,UBERON:0000160,Colonocyte (distal colon),colonocyte,CL:1000347,DRA (SLC26A3),does,X exchange with Y,chloride,bicarbonate,,Intra-organ,Cellular,Minutes-hours,Fecal Cl⁻ loss,Chloride [Moles/volume] in Stool,15158-9, acid-base balance,,,,,,,,,Linked NaCl coupled absorption via DRA-NHE3 complex,sodium:proton antiporter activity,GO:0015385,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Chloride absorption,intestinal iron absorption,GO:0160179,,,,,,,,,,,,,,,,,Cl⁻ reuptake via Cl⁻/HCO₃⁻ exchangers: AE2 basolateral Cl⁻ exit,Cell,Intestine,intestine,UBERON:0000160,Colonocyte (distal colon),colonocyte,CL:1000347,AE2 ,does,X release to Y,chloride,lumen,,Intra-organ,Cellular,Minutes-hours,Fecal Cl⁻ loss,Chloride [Moles/volume] in Stool,15158-9, acid-base balance,,,,,,,,,Linked NaCl coupled absorption via DRA-NHE3 complex,sodium:proton antiporter activity,GO:0015385,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Chloride absorption,intestinal iron absorption,GO:0160179,,,,,,,,,,,,,,,,,Cl⁻ reuptake via Cl⁻/HCO₃⁻ exchangers: Linked to NHE3 for electroneutrality,Cell,Intestine,intestine,UBERON:0000160,Colonocyte (distal colon),colonocyte,CL:1000347,NHE3-DRA,does,regulation of X,electroneutrality,,,Intra-organ,Cellular,Minutes-hours,Fecal Cl⁻ loss,Chloride [Moles/volume] in Stool,15158-9, acid-base balance,,,,,,,,,Linked NaCl coupled absorption via DRA-NHE3 complex,sodium:proton antiporter activity,GO:0015385,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Potassium handling,potassium ion transport,GO:0006813,,,,,,,,,,,,,,,,,Luminal secretion and absorption balance: Basolateral Na⁺/K⁺-ATPase creates gradient,Cell,Intestine,intestine,UBERON:0000160,Colonocyte,colonocyte,CL:1000347,Na⁺/K⁺-ATPase,does,regulation of X,Na⁺/K⁺-ATPase gradient ,,,Intra-organ,Cellular,Minutes-hours,Stool K⁺ loss,Potassium [Measurement] in Stool,111266-3, serum K⁺,Potassium [Moles/volume] in Serum or Plasma,2823-3,,,,,,,Aldosterone ↑ BK/ROMK,response to aldosterone,GO:1904044, luminal flow stimulates K⁺ secretion,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Potassium handling,potassium ion transport,GO:0006813,,,,,,,,,,,,,,,,,Luminal secretion and absorption balance: Apical BK and ROMK channels secrete K⁺,Cell,Colon,Colon,UBERON:0001155,Colonocyte,colonocyte,CL:1000347,Apical BK and ROMK channels,does,X release to Y,potassium,lumen,,Intra-organ,Cellular,Minutes-hours,Stool K⁺ loss,Potassium [Measurement] in Stool,111266-3, serum K⁺,Potassium [Moles/volume] in Serum or Plasma,2823-3,,,,,,,Aldosterone ↑ BK/ROMK,response to aldosterone,GO:1904044, luminal flow stimulates K⁺ secretion,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Potassium handling,potassium ion transport,GO:0006813,,,,,,,,,,,,,,,,,Luminal secretion and absorption balance: H⁺/K⁺-ATPase absorbs K⁺ in distal colon,Cell,Colon,Colon,UBERON:0001155,Colonocyte,colonocyte,CL:1000347,H⁺/K⁺-ATPase,does,X transport to Y,potassium,cell,,Intra-organ,Cellular,Minutes-hours,Stool K⁺ loss,Potassium [Measurement] in Stool,111266-3, serum K⁺,Potassium [Moles/volume] in Serum or Plasma,2823-3,,,,,,,Aldosterone ↑ BK/ROMK,response to aldosterone,GO:1904044, luminal flow stimulates K⁺ secretion,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Bicarbonate secretion,bicarbonate transport,GO:0015701,,,,,,,,,,,,,,,,,Luminal HCO₃⁻ output via anion exchangers and CFTR: Apical CFTR HCO₃⁻ conduction,Cell,Duodenum,Duodenum,UBERON:0002114,Enterocyte,enterocyte of epithelium of large intestine,CL:0002071,Apical CFTR ,does,X transport to Y,bicarbonate,lumen,,Intra-organ,Cellular,Minutes-hours,Luminal pH,,, bicarbonate output,Bicarbonate post secretin stimulation panel - Body fluid,95363-8,,,,,,,CFTR-SLC26 coupling regulated by WNK/SPAK pathway,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
